time,total_halts,cumulative_arrivals,running_avg_wait,per_tl_halts,active_veh
2293.0,115,838,35.875894988066825,57;25;25;2,139
2294.0,115,838,35.875894988066825,54;25;28;2,140
2295.0,116,838,35.875894988066825,56;25;27;2,140
2296.0,114,838,35.875894988066825,54;24;28;2,142
2297.0,115,839,35.86054827175209,55;22;29;3,141
2298.0,116,839,35.86054827175209,54;21;31;4,141
2299.0,113,839,35.86054827175209,52;20;32;3,142
2300.0,112,839,35.86054827175209,53;17;33;3,142
2301.0,114,839,35.86054827175209,55;15;34;4,144
2302.0,110,840,35.83452380952381,53;12;34;5,143
2303.0,109,840,35.83452380952381,52;11;35;5,143
2304.0,106,841,35.799048751486325,51;10;35;4,142
2305.0,104,841,35.799048751486325,50;11;34;3,143
2306.0,99,842,35.851543942992876,48;10;32;3,142
2307.0,95,842,35.851543942992876,47;8;31;3,142
2308.0,95,842,35.851543942992876,43;9;34;3,142
2309.0,95,843,35.89916963226572,43;9;33;4,141
2310.0,98,843,35.89916963226572,43;11;33;4,141
2311.0,97,843,35.89916963226572,43;13;30;4,143
2312.0,98,844,35.94549763033175,41;13;33;4,143
2313.0,91,844,35.94549763033175,36;12;33;3,143
2314.0,93,844,35.94549763033175,35;14;34;3,143
2315.0,95,844,35.94549763033175,39;15;31;3,143
2316.0,94,844,35.94549763033175,40;14;30;3,143
2317.0,99,844,35.94549763033175,44;15;30;3,143
2318.0,102,844,35.94549763033175,46;16;30;3,143
2319.0,104,844,35.94549763033175,49;16;29;3,143
2320.0,105,844,35.94549763033175,49;17;28;3,143
2321.0,114,844,35.94549763033175,54;19;29;4,147
2322.0,108,844,35.94549763033175,51;18;28;3,147
2323.0,112,844,35.94549763033175,53;19;29;3,147
2324.0,111,845,35.96568047337278,52;19;29;3,146
2325.0,115,846,35.95862884160756,55;20;29;3,145
2326.0,116,846,35.95862884160756,55;20;30;3,146
2327.0,116,849,35.995288574793875,54;21;30;3,143
2328.0,115,849,35.995288574793875,52;21;31;3,143
2329.0,118,849,35.995288574793875,54;21;32;3,143
2330.0,117,850,35.95882352941177,52;21;33;3,142
2331.0,122,851,35.975323149236196,56;22;33;3,143
2332.0,120,851,35.975323149236196,54;21;34;3,143
2333.0,123,852,36.00469483568075,57;21;34;3,142
2334.0,120,852,36.00469483568075,53;21;35;3,142
2335.0,124,853,36.01289566236811,55;21;36;4,141
2336.0,121,854,36.039812646370024,53;22;35;3,140
2337.0,121,854,36.039812646370024,53;22;35;3,140
2338.0,125,854,36.039812646370024,55;22;36;4,140
2339.0,122,855,35.99766081871345,54;20;36;4,139
2340.0,119,856,36.02219626168224,55;18;36;2,138
2341.0,118,857,36.035005834305714,56;17;36;1,139
2342.0,110,857,36.035005834305714,50;14;36;2,140
2343.0,111,857,36.035005834305714,52;13;36;2,140
2344.0,108,858,36.05944055944056,49;13;36;2,139
2345.0,110,858,36.05944055944056,51;13;36;2,139
2346.0,107,858,36.05944055944056,48;13;36;2,139
2347.0,110,860,35.984883720930235,51;13;36;2,138
2348.0,108,860,35.984883720930235,49;13;36;2,138
2349.0,110,860,35.984883720930235,51;13;36;2,138
2350.0,108,862,36.03480278422274,50;13;36;2,136
2351.0,113,862,36.03480278422274,55;14;36;2,139
2352.0,109,862,36.03480278422274,53;13;35;2,139
2353.0,112,863,36.03707995365006,55;13;35;2,138
2354.0,112,864,36.079861111111114,56;13;34;2,138
2355.0,110,864,36.079861111111114,54;13;34;2,138
2356.0,111,866,36.11547344110855,56;13;33;2,137
2357.0,113,866,36.11547344110855,57;14;33;2,137
2358.0,112,866,36.11547344110855,57;14;32;2,137
2359.0,108,867,36.15340253748558,53;14;32;2,136
2360.0,110,867,36.15340253748558,55;14;32;2,136
2361.0,113,867,36.15340253748558,55;15;33;3,140
2362.0,111,868,36.19009216589862,55;14;33;2,139
2363.0,109,868,36.19009216589862,53;14;33;2,139
2364.0,108,869,36.18527042577676,52;14;33;2,138
2365.0,107,869,36.18527042577676,51;14;33;2,138
2366.0,109,869,36.18527042577676,54;12;33;3,138
2367.0,105,870,36.170114942528734,52;11;33;2,137
2368.0,105,870,36.170114942528734,54;11;32;2,137
2369.0,107,870,36.170114942528734,55;10;33;3,137
2370.0,106,870,36.170114942528734,55;9;33;4,137
2371.0,110,870,36.170114942528734,55;10;33;5,139
2372.0,111,871,36.14466130884041,57;9;33;5,139
2373.0,112,871,36.14466130884041,56;9;33;5,139
2374.0,105,871,36.14466130884041,51;8;33;4,139
2375.0,102,871,36.14466130884041,48;7;35;4,139
2376.0,100,872,36.194954128440365,47;7;35;4,138
2377.0,105,872,36.194954128440365,52;7;36;4,138
2378.0,105,872,36.194954128440365,51;6;38;4,138
2379.0,108,873,36.24284077892325,52;6;39;4,137
2380.0,106,873,36.24284077892325,51;6;39;4,137
2381.0,111,873,36.24284077892325,53;8;39;4,139
2382.0,109,874,36.28604118993135,51;8;39;4,138
2383.0,108,874,36.28604118993135,52;7;39;3,138
2384.0,108,874,36.28604118993135,52;7;39;3,138
2385.0,105,875,36.29257142857143,49;8;39;3,137
2386.0,107,875,36.29257142857143,52;7;40;3,138
2387.0,111,875,36.29257142857143,54;8;41;3,138
2388.0,111,876,36.2865296803653,54;8;40;3,137
2389.0,115,876,36.2865296803653,55;9;41;3,137
2390.0,115,876,36.2865296803653,53;10;42;3,137
2391.0,116,876,36.2865296803653,54;11;42;3,139
2392.0,112,876,36.2865296803653,51;10;42;3,139
2393.0,112,876,36.2865296803653,51;10;41;3,139
2394.0,110,877,36.307867730900796,50;10;40;3,138
2395.0,111,879,36.32764505119454,50;10;41;3,136
2396.0,108,879,36.32764505119454,46;11;41;3,136
2397.0,105,880,36.30113636363637,43;11;41;3,135
2398.0,105,881,36.33484676503973,43;11;41;3,134
2399.0,106,881,36.33484676503973,44;11;42;3,134
2400.0,108,881,36.33484676503973,47;11;40;3,134
2401.0,109,882,36.36054421768708,50;11;39;3,134
2402.0,111,883,36.390713476783695,53;11;40;3,134
2403.0,112,883,36.390713476783695,53;11;39;3,134
2404.0,114,884,36.415158371040725,54;11;40;3,133
2405.0,117,884,36.415158371040725,57;12;40;3,133
2406.0,119,885,36.44180790960452,58;12;40;3,132
2407.0,122,886,36.40067720090293,59;12;41;3,131
2408.0,124,886,36.40067720090293,60;12;42;3,131
2409.0,121,887,36.35963923337091,60;11;41;2,130
2410.0,116,887,36.35963923337091,58;10;40;1,130
2411.0,111,887,36.35963923337091,55;9;40;0,130
2412.0,113,888,36.36036036036036,57;8;41;0,129
2413.0,113,888,36.36036036036036,57;8;41;0,129
2414.0,110,888,36.36036036036036,56;7;40;0,129
2415.0,111,888,36.36036036036036,57;7;40;0,129
2416.0,109,889,36.31946006749156,56;8;38;0,128
2417.0,109,889,36.31946006749156,57;8;37;0,128
2418.0,110,889,36.31946006749156,58;8;37;0,128
2419.0,111,889,36.31946006749156,59;8;37;0,128
2420.0,110,890,36.331460674157306,60;8;35;0,127
2421.0,113,890,36.331460674157306,61;8;37;0,128
2422.0,112,890,36.331460674157306,59;8;38;0,129
2423.0,111,891,36.33557800224467,58;8;38;0,128
2424.0,112,891,36.33557800224467,57;8;40;0,128
2425.0,113,891,36.33557800224467,56;8;42;0,129
2426.0,107,892,36.33968609865471,51;8;41;0,128
2427.0,111,892,36.33968609865471,54;8;42;0,128
2428.0,111,892,36.33968609865471,54;8;42;0,128
2429.0,112,892,36.33968609865471,55;8;42;0,128
2430.0,114,892,36.33968609865471,55;8;44;0,128
2431.0,114,892,36.33968609865471,56;9;42;0,130
2432.0,111,892,36.33968609865471,53;9;42;0,131
2433.0,113,892,36.33968609865471,57;9;40;0,131
2434.0,115,892,36.33968609865471,58;9;41;0,131
2435.0,110,893,36.34602463605823,56;8;39;0,130
2436.0,107,893,36.34602463605823,54;7;39;0,130
2437.0,109,893,36.34602463605823,56;6;40;0,131
2438.0,107,894,36.34228187919463,53;5;41;1,131
2439.0,107,894,36.34228187919463,54;5;41;0,131
2440.0,109,894,36.34228187919463,53;5;43;0,131
2441.0,108,895,36.328491620111734,52;5;42;1,131
2442.0,109,895,36.328491620111734,52;5;43;1,131
2443.0,109,895,36.328491620111734,51;5;44;1,131
2444.0,104,896,36.30580357142857,47;4;44;1,130
2445.0,99,896,36.30580357142857,44;3;43;1,130
2446.0,102,897,36.35340022296544,47;3;43;1,129
2447.0,100,897,36.35340022296544,46;2;43;1,129
2448.0,101,897,36.35340022296544,47;2;43;1,129
2449.0,103,898,36.39866369710467,48;3;43;1,128
2450.0,106,898,36.39866369710467,50;3;43;1,128
2451.0,104,898,36.39866369710467,47;3;44;1,128
2452.0,100,899,36.44160177975528,44;3;43;1,127
2453.0,96,899,36.44160177975528,42;2;42;1,127
2454.0,98,899,36.44160177975528,45;1;42;1,127
2455.0,96,899,36.44160177975528,44;1;41;1,127
2456.0,96,899,36.44160177975528,45;1;40;1,127
2457.0,98,899,36.44160177975528,48;1;38;1,127
2458.0,104,899,36.44160177975528,50;1;42;1,127
2459.0,107,899,36.44160177975528,54;1;41;1,127
2460.0,108,899,36.44160177975528,55;1;41;1,127
2461.0,109,900,36.473333333333336,56;1;41;1,127
2462.0,109,900,36.473333333333336,56;1;41;1,127
2463.0,111,900,36.473333333333336,58;1;41;1,129
2464.0,109,901,36.47502774694784,56;1;41;1,128
2465.0,110,902,36.508869179600886,58;1;40;1,127
2466.0,111,902,36.508869179600886,58;1;41;1,127
2467.0,109,903,36.49390919158361,57;1;40;1,126
2468.0,108,904,36.52654867256637,54;1;42;1,125
2469.0,103,904,36.52654867256637,49;1;42;1,125
2470.0,101,905,36.550276243093926,44;1;45;1,124
2471.0,99,906,36.58057395143488,44;1;43;1,123
2472.0,104,906,36.58057395143488,46;2;46;1,123
2473.0,105,907,36.54024255788313,50;2;44;1,122
2474.0,105,907,36.54024255788313,49;2;46;1,122
2475.0,109,908,36.56718061674009,54;2;44;1,121
2476.0,111,908,36.56718061674009,55;2;45;1,121
2477.0,116,908,36.56718061674009,60;2;45;1,121
2478.0,113,908,36.56718061674009,56;2;46;1,121
2479.0,115,908,36.56718061674009,58;2;46;0,121
2480.0,115,908,36.56718061674009,57;2;46;0,121
2481.0,118,908,36.56718061674009,60;2;46;0,122
2482.0,114,908,36.56718061674009,56;2;46;0,122
2483.0,116,908,36.56718061674009,58;2;46;0,123
2484.0,113,908,36.56718061674009,55;2;46;0,123
2485.0,114,908,36.56718061674009,57;2;46;0,123
2486.0,111,908,36.56718061674009,55;2;45;0,123
2487.0,112,908,36.56718061674009,57;2;44;0,124
2488.0,111,908,36.56718061674009,57;2;43;0,124
2489.0,110,908,36.56718061674009,57;2;42;0,124
2490.0,107,909,36.57865786578658,54;3;41;0,123
2491.0,109,909,36.57865786578658,56;3;41;0,124
2492.0,110,909,36.57865786578658,56;4;41;0,124
2493.0,112,909,36.57865786578658,59;3;41;0,124
2494.0,109,909,36.57865786578658,57;3;40;0,124
2495.0,112,909,36.57865786578658,59;4;40;0,124
2496.0,108,909,36.57865786578658,56;4;39;0,124
2497.0,109,909,36.57865786578658,58;4;38;0,124
2498.0,111,909,36.57865786578658,62;4;36;0,124
2499.0,109,909,36.57865786578658,60;4;36;0,124
2500.0,107,909,36.57865786578658,59;4;35;0,125
2501.0,103,909,36.57865786578658,56;4;34;0,126
2502.0,103,909,36.57865786578658,55;4;35;0,126
2503.0,107,909,36.57865786578658,58;4;36;0,126
2504.0,106,909,36.57865786578658,58;4;35;0,127
2505.0,104,909,36.57865786578658,56;3;36;0,127
2506.0,105,909,36.57865786578658,58;3;35;0,127
2507.0,110,909,36.57865786578658,61;3;37;0,127
2508.0,104,909,36.57865786578658,57;3;35;0,127
2509.0,108,909,36.57865786578658,58;4;37;0,128
2510.0,111,909,36.57865786578658,61;4;37;0,128
2511.0,107,909,36.57865786578658,58;4;36;0,128
2512.0,111,909,36.57865786578658,58;4;39;0,128
2513.0,107,909,36.57865786578658,56;4;37;0,128
2514.0,102,909,36.57865786578658,53;3;36;0,128
2515.0,102,909,36.57865786578658,52;2;37;0,129
2516.0,101,910,36.62527472527473,52;1;37;0,128
2517.0,99,910,36.62527472527473,50;1;37;0,128
2518.0,97,910,36.62527472527473,47;1;37;0,128
2519.0,96,910,36.62527472527473,46;1;37;0,128
2520.0,99,910,36.62527472527473,49;1;37;0,128
2521.0,98,910,36.62527472527473,46;2;38;0,129
2522.0,91,910,36.62527472527473,39;2;38;0,129
2523.0,88,910,36.62527472527473,36;2;39;0,130
2524.0,88,910,36.62527472527473,36;1;40;0,130
2525.0,94,910,36.62527472527473,43;0;41;0,130
2526.0,98,910,36.62527472527473,44;0;44;0,130
2527.0,99,910,36.62527472527473,47;0;42;0,130
2528.0,105,910,36.62527472527473,51;0;44;0,130
2529.0,109,910,36.62527472527473,53;1;44;0,130
2530.0,109,910,36.62527472527473,54;0;44;0,130
2531.0,109,910,36.62527472527473,52;0;44;1,130
2532.0,109,911,36.654226125137214,53;1;44;0,129
2533.0,112,911,36.654226125137214,55;1;44;0,129
2534.0,110,912,36.645833333333336,54;1;42;1,128
2535.0,109,912,36.645833333333336,52;1;42;2,128
2536.0,112,912,36.645833333333336,52;1;44;3,128
2537.0,111,912,36.645833333333336,51;1;44;3,128
2538.0,112,913,36.608981380065714,51;1;45;3,127
2539.0,114,913,36.608981380065714,53;1;45;3,127
2540.0,119,914,36.63457330415755,57;1;46;3,126
2541.0,124,914,36.63457330415755,62;1;46;3,127
2542.0,121,914,36.63457330415755,59;1;46;3,127
2543.0,122,915,36.66120218579235,60;1;46;3,126
2544.0,117,915,36.66120218579235,55;1;46;3,126
2545.0,115,915,36.66120218579235,53;1;46;3,126
2546.0,113,915,36.66120218579235,51;1;46;3,126
2547.0,116,915,36.66120218579235,54;1;46;3,126
2548.0,118,915,36.66120218579235,56;1;46;3,126
2549.0,118,915,36.66120218579235,56;1;46;3,126
2550.0,121,915,36.66120218579235,58;2;46;3,126
2551.0,119,915,36.66120218579235,57;2;46;3,127
2552.0,117,915,36.66120218579235,56;2;46;3,127
2553.0,117,915,36.66120218579235,55;3;46;3,127
2554.0,115,915,36.66120218579235,54;2;46;3,127
2555.0,112,915,36.66120218579235,51;2;46;3,127
2556.0,114,915,36.66120218579235,52;3;46;3,127
2557.0,116,915,36.66120218579235,54;3;46;3,127
2558.0,118,915,36.66120218579235,56;3;46;3,127
2559.0,119,915,36.66120218579235,58;3;46;3,127
2560.0,122,915,36.66120218579235,62;3;46;3,127
2561.0,117,915,36.66120218579235,57;3;46;3,128
2562.0,116,915,36.66120218579235,57;3;46;3,128
2563.0,116,915,36.66120218579235,56;3;46;3,128
2564.0,115,915,36.66120218579235,56;3;46;3,128
2565.0,111,915,36.66120218579235,52;3;46;3,128
2566.0,117,915,36.66120218579235,59;3;46;3,128
2567.0,112,915,36.66120218579235,54;3;46;3,128
2568.0,116,915,36.66120218579235,58;3;46;3,128
2569.0,114,915,36.66120218579235,55;4;46;3,128
2570.0,114,915,36.66120218579235,55;4;45;3,128
2571.0,116,915,36.66120218579235,57;4;45;3,128
2572.0,116,915,36.66120218579235,57;4;45;3,128
2573.0,116,915,36.66120218579235,58;4;45;3,128
2574.0,120,915,36.66120218579235,62;4;45;3,128
2575.0,119,915,36.66120218579235,61;4;45;2,128
2576.0,118,915,36.66120218579235,60;4;45;1,128
2577.0,117,915,36.66120218579235,59;4;45;0,128
2578.0,109,915,36.66120218579235,52;4;45;0,128
2579.0,108,915,36.66120218579235,50;4;45;0,128
2580.0,107,915,36.66120218579235,49;4;45;0,128
2581.0,105,915,36.66120218579235,46;5;45;0,129
2582.0,106,916,36.71834061135371,47;5;45;0,128
2583.0,111,916,36.71834061135371,52;5;45;0,129
2584.0,107,916,36.71834061135371,49;4;45;0,129
2585.0,107,916,36.71834061135371,50;3;45;0,129
2586.0,107,916,36.71834061135371,51;2;45;0,129
2587.0,105,916,36.71834061135371,49;2;45;0,129
2588.0,103,916,36.71834061135371,48;2;45;0,129
2589.0,101,916,36.71834061135371,47;2;45;0,129
2590.0,102,916,36.71834061135371,49;2;44;0,129
2591.0,104,916,36.71834061135371,53;2;43;0,129
2592.0,108,916,36.71834061135371,57;3;42;0,130
2593.0,105,916,36.71834061135371,55;2;42;0,130
2594.0,106,916,36.71834061135371,57;2;41;0,130
2595.0,104,917,36.780806979280264,59;2;38;0,129
2596.0,101,917,36.780806979280264,59;0;38;0,130
2597.0,102,918,36.84204793028322,60;0;38;0,129
2598.0,102,918,36.84204793028322,60;1;37;0,129
2599.0,102,918,36.84204793028322,61;1;37;0,129
2600.0,103,918,36.84204793028322,62;1;36;1,129
2601.0,105,919,36.861806311207836,63;1;38;0,129
2602.0,104,919,36.861806311207836,62;1;38;0,129
2603.0,103,919,36.861806311207836,58;1;40;1,129
2604.0,103,920,36.87826086956522,56;1;41;2,128
2605.0,104,922,36.90889370932755,57;1;40;2,126
2606.0,98,923,36.92091007583965,53;1;38;2,125
2607.0,103,923,36.92091007583965,54;1;41;3,125
2608.0,103,924,36.89502164502164,53;1;42;3,124
2609.0,106,924,36.89502164502164,55;1;43;3,124
2610.0,108,925,36.92,57;1;43;3,123
2611.0,109,925,36.92,59;1;42;3,124
2612.0,108,925,36.92,55;2;44;3,124
2613.0,110,926,36.943844492440604,57;2;44;3,123
2614.0,111,926,36.943844492440604,57;2;45;3,123
2615.0,113,926,36.943844492440604,59;2;45;3,123
2616.0,115,926,36.943844492440604,61;2;45;3,123
2617.0,117,926,36.943844492440604,63;2;45;3,123
2618.0,118,926,36.943844492440604,64;2;45;3,123
2619.0,116,926,36.943844492440604,63;2;44;3,123
2620.0,113,926,36.943844492440604,62;2;43;3,123
2621.0,112,926,36.943844492440604,63;2;42;3,124
2622.0,108,926,36.943844492440604,61;2;40;3,124
2623.0,107,927,36.903991370010786,62;2;38;3,123
2624.0,104,927,36.903991370010786,61;2;36;3,123
2625.0,103,927,36.903991370010786,60;2;36;3,123
2626.0,102,927,36.903991370010786,58;2;37;3,123
2627.0,101,927,36.903991370010786,57;2;36;3,123
2628.0,101,927,36.903991370010786,57;2;36;3,123
2629.0,100,927,36.903991370010786,57;3;34;3,123
2630.0,97,929,36.99354144241119,55;3;33;3,121
2631.0,94,929,36.99354144241119,55;3;30;3,121
2632.0,90,929,36.99354144241119,52;3;29;3,121
2633.0,93,929,36.99354144241119,54;3;31;3,121
2634.0,90,930,37.04086021505376,55;3;28;3,120
2635.0,92,930,37.04086021505376,55;3;30;3,120
2636.0,88,930,37.04086021505376,56;3;26;3,120
2637.0,92,930,37.04086021505376,58;3;27;3,120
2638.0,93,930,37.04086021505376,58;3;28;3,120
2639.0,93,931,37.08270676691729,58;4;27;3,119
2640.0,92,931,37.08270676691729,60;3;26;3,119
2641.0,93,932,37.122317596566525,63;3;24;3,119
2642.0,91,932,37.122317596566525,62;4;22;3,119
2643.0,91,932,37.122317596566525,63;4;21;3,120
2644.0,91,933,37.162915326902464,64;4;20;3,119
2645.0,93,933,37.162915326902464,65;4;22;2,120
2646.0,94,933,37.162915326902464,64;4;24;2,120
2647.0,91,933,37.162915326902464,62;4;25;0,120
2648.0,90,933,37.162915326902464,61;5;24;0,120
2649.0,89,933,37.162915326902464,59;5;24;1,120
2650.0,90,933,37.162915326902464,58;5;26;1,120
2651.0,89,933,37.162915326902464,56;5;26;2,120
2652.0,86,933,37.162915326902464,53;5;26;2,120
2653.0,87,933,37.162915326902464,54;5;26;2,120
2654.0,83,935,37.22994652406417,52;4;25;2,118
2655.0,83,935,37.22994652406417,52;3;25;3,118
2656.0,80,935,37.22994652406417,48;2;27;3,118
2657.0,76,935,37.22994652406417,45;1;27;3,118
2658.0,76,935,37.22994652406417,45;1;27;3,118
2659.0,78,935,37.22994652406417,47;1;27;3,118
2660.0,81,935,37.22994652406417,48;1;28;4,118
2661.0,79,935,37.22994652406417,46;1;28;4,119
2662.0,81,935,37.22994652406417,47;1;29;4,119
2663.0,81,935,37.22994652406417,48;0;29;4,119
2664.0,80,935,37.22994652406417,48;0;29;3,119
2665.0,81,936,37.236111111111114,48;1;29;3,118
2666.0,77,936,37.236111111111114,48;0;27;2,118
2667.0,77,936,37.236111111111114,50;0;26;1,118
2668.0,81,937,37.23799359658484,54;1;25;1,117
2669.0,82,938,37.269722814498934,55;2;25;0,116
2670.0,83,939,37.29073482428115,56;2;24;1,115
2671.0,81,939,37.29073482428115,57;2;22;0,116
2672.0,81,939,37.29073482428115,57;3;21;0,116
2673.0,80,940,37.308510638297875,56;3;20;1,115
2674.0,79,941,37.33687566418703,58;3;17;1,114
2675.0,77,943,37.35100742311771,58;3;15;1,112
2676.0,78,944,37.36440677966102,55;3;18;2,111
2677.0,78,945,37.39047619047619,53;3;19;3,110
2678.0,79,945,37.39047619047619,52;3;21;3,110
2679.0,78,946,37.413319238900634,51;3;21;3,109
2680.0,77,947,37.432946145723335,50;3;21;3,108
2681.0,78,948,37.393459915611814,52;4;19;3,108
2682.0,77,948,37.393459915611814,52;4;18;3,108
2683.0,79,949,37.413066385669126,53;4;19;3,107
2684.0,79,949,37.413066385669126,54;4;18;3,107
2685.0,81,949,37.413066385669126,56;4;18;3,107
2686.0,77,950,37.42947368421053,52;4;18;3,106
2687.0,79,950,37.42947368421053,53;4;19;3,106
2688.0,74,950,37.42947368421053,48;4;19;3,106
2689.0,71,951,37.440588853838065,46;4;18;3,105
2690.0,69,951,37.440588853838065,45;5;16;3,105
2691.0,68,951,37.440588853838065,45;5;15;3,105
2692.0,69,952,37.44642857142857,46;5;14;4,104
2693.0,66,952,37.44642857142857,45;5;12;4,104
2694.0,65,952,37.44642857142857,47;5;9;4,104
2695.0,63,953,37.44805876180483,45;5;9;4,103
2696.0,61,953,37.44805876180483,41;5;10;5,103
2697.0,62,953,37.44805876180483,39;5;12;6,103
2698.0,63,954,37.44654088050314,39;7;11;6,102
2699.0,63,954,37.44654088050314,39;6;12;6,102
2700.0,62,957,37.53605015673981,41;6;9;6,100
2701.0,64,957,37.53605015673981,43;7;8;6,101
2702.0,64,957,37.53605015673981,44;7;7;6,101
2703.0,67,958,37.568893528183715,44;7;10;6,102
2704.0,62,958,37.568893528183715,40;7;9;6,102
2705.0,65,958,37.568893528183715,41;8;10;6,104
2706.0,60,959,37.59958289885297,36;8;10;6,103
2707.0,60,959,37.59958289885297,34;9;11;6,103
2708.0,65,959,37.59958289885297,37;10;12;6,104
2709.0,66,960,37.626041666666666,37;10;13;6,103
2710.0,65,960,37.626041666666666,37;10;12;6,103
2711.0,69,960,37.626041666666666,40;10;13;6,104
2712.0,67,961,37.64828303850156,38;10;13;6,103
2713.0,70,961,37.64828303850156,39;11;14;6,104
2714.0,73,961,37.64828303850156,43;11;13;6,104
2715.0,73,962,37.66839916839917,44;10;14;5,103
2716.0,73,962,37.66839916839917,44;10;15;4,104
2717.0,65,962,37.66839916839917,41;8;13;3,104
2718.0,67,963,37.68535825545171,39;8;17;3,104
2719.0,65,964,37.698132780082986,38;8;16;3,104
2720.0,63,964,37.698132780082986,37;7;16;3,104
2721.0,64,965,37.729533678756475,37;7;17;3,105
2722.0,66,965,37.729533678756475,36;7;20;3,106
2723.0,62,965,37.729533678756475,34;7;18;3,106
2724.0,69,966,37.75879917184265,38;6;22;3,106
2725.0,67,966,37.75879917184265,40;5;19;3,106
2726.0,71,967,37.777662874870735,40;5;23;3,105
2727.0,66,967,37.777662874870735,38;5;20;3,105
2728.0,68,967,37.777662874870735,37;4;24;3,105
2729.0,63,968,37.79338842975206,36;3;21;3,104
2730.0,67,968,37.79338842975206,35;4;25;3,105
2731.0,66,968,37.79338842975206,36;5;22;3,106
2732.0,67,969,37.80185758513932,35;5;24;3,105
2733.0,63,969,37.80185758513932,35;5;21;2,105
2734.0,65,969,37.80185758513932,35;5;24;1,106
2735.0,63,969,37.80185758513932,36;5;22;0,106
2736.0,58,969,37.80185758513932,33;5;20;0,106
2737.0,57,969,37.80185758513932,32;5;20;0,106
2738.0,56,969,37.80185758513932,34;5;17;0,106
2739.0,61,970,37.822680412371135,37;6;18;0,105
2740.0,67,970,37.822680412371135,40;7;19;1,105
2741.0,66,970,37.822680412371135,42;7;17;0,106
2742.0,71,970,37.822680412371135,44;7;20;0,106
2743.0,71,970,37.822680412371135,44;7;19;1,106
2744.0,70,972,37.82921810699588,44;7;17;2,104
2745.0,70,974,37.869609856262834,45;7;16;2,102
2746.0,72,974,37.869609856262834,44;7;19;2,102
2747.0,73,977,37.912998976458546,43;7;21;2,99
2748.0,71,977,37.912998976458546,42;7;20;2,99
2749.0,71,977,37.912998976458546,41;8;20;2,99
2750.0,71,979,37.88253319713994,41;8;20;2,97
2751.0,72,979,37.88253319713994,41;8;21;2,97
2752.0,73,979,37.88253319713994,43;8;20;2,97
2753.0,69,980,37.90204081632653,41;8;18;2,96
2754.0,66,980,37.90204081632653,38;8;18;2,96
2755.0,64,980,37.90204081632653,37;8;17;2,96
2756.0,63,980,37.90204081632653,38;8;15;2,96
2757.0,67,980,37.90204081632653,41;8;16;2,96
2758.0,66,981,37.90927624872579,41;8;15;2,95
2759.0,65,981,37.90927624872579,41;7;15;2,95
2760.0,61,981,37.90927624872579,40;7;12;2,95
2761.0,63,982,37.92871690427699,41;7;12;3,95
2762.0,63,982,37.92871690427699,42;7;12;2,96
2763.0,59,982,37.92871690427699,39;7;11;2,96
2764.0,59,982,37.92871690427699,39;8;9;3,96
2765.0,57,982,37.92871690427699,39;8;7;3,96
2766.0,54,983,37.890132248219736,36;8;7;3,95
2767.0,57,984,37.90853658536585,37;8;9;3,94
2768.0,59,984,37.90853658536585,39;8;9;3,94
2769.0,60,984,37.90853658536585,38;9;10;3,94
2770.0,64,986,37.94827586206897,42;9;10;3,92
2771.0,64,987,37.96960486322188,42;9;10;3,91
2772.0,65,987,37.96960486322188,42;9;11;3,92
2773.0,67,987,37.96960486322188,43;9;12;3,93
2774.0,68,989,37.99696663296259,43;9;13;3,91
2775.0,70,990,38.01919191919192,44;9;14;3,90
2776.0,71,990,38.01919191919192,45;9;14;3,90
2777.0,72,991,38.03632694248234,46;9;14;3,89
2778.0,72,991,38.03632694248234,45;9;15;3,89
2779.0,74,991,38.03632694248234,47;9;15;3,89
2780.0,73,993,38.06545820745217,46;9;15;3,87
2781.0,73,994,38.070422535211264,46;9;15;3,87
2782.0,69,995,38.08743718592965,42;9;15;3,86
2783.0,68,995,38.08743718592965,41;9;15;3,86
2784.0,69,996,38.09839357429719,42;9;15;3,85
2785.0,68,996,38.09839357429719,42;9;15;2,85
2786.0,65,997,38.10732196589769,41;8;15;1,84
2787.0,62,997,38.10732196589769,41;7;13;1,84
2788.0,61,998,38.08817635270541,40;7;13;1,83
2789.0,62,999,38.072072072072075,40;8;13;1,82
2790.0,58,999,38.072072072072075,38;6;13;1,82
2791.0,58,1000,38.072,38;5;14;1,83
2792.0,56,1001,38.03696303696304,35;6;14;1,82
2793.0,56,1001,38.03696303696304,34;6;15;1,82
2794.0,58,1001,38.03696303696304,36;5;16;1,82
2795.0,54,1001,38.03696303696304,34;4;15;1,82
2796.0,54,1002,38.06686626746507,33;4;16;1,81
2797.0,53,1002,38.06686626746507,34;3;15;1,81
2798.0,54,1002,38.06686626746507,34;3;16;1,81
2799.0,56,1003,38.09172482552343,35;4;16;1,81
2800.0,53,1003,38.09172482552343,32;4;16;1,81
2801.0,57,1003,38.09172482552343,35;5;16;1,82
2802.0,56,1004,38.11254980079681,33;6;16;1,81
2803.0,52,1004,38.11254980079681,33;4;15;0,81
2804.0,51,1004,38.11254980079681,34;5;12;0,81
2805.0,50,1004,38.11254980079681,33;6;11;0,81
2806.0,47,1004,38.11254980079681,33;5;9;0,81
2807.0,44,1004,38.11254980079681,31;5;8;0,81
2808.0,44,1004,38.11254980079681,30;6;8;0,81
2809.0,42,1005,38.13233830845771,29;6;7;0,80
